acc_x,acc_y,acc_z,ecg,emg,eda,temp,resp,label
-0.37088162399722946,1.1916451172502915,-0.5739009431085286,0.19981963131789512,-0.3791673406683409,0.2036003558316009,-1.1405979509072806,-0.3563781492127934,0
-0.37088162399722946,1.1881200032683643,-0.5821207879419429,0.21350951597832216,-0.39225163605792307,0.16603374289605005,-0.22845877139418874,-0.35547741863250126,0
-0.3809756609369831,1.205743472394936,-0.5783843328724488,0.18955221782257486,-0.38511474766360554,0.11941089291353602,-0.30407652720874556,-0.3527368979307612,0
-0.3645734149486038,1.2022183584130088,-0.5768900180842557,0.18202278125934002,-0.42397114003266767,0.08486302566030621,-0.37496817328489257,-0.3655004418983057,0
-0.3645734149486038,1.2198407771480486,-0.5768900180842557,0.1833917697253827,-0.34467238009580614,0.06004222782788867,-1.2776551333211648,-0.3591378343949652,0
-0.3557413206392261,1.1845959396779693,-0.5858567976120962,0.19571266591976702,-0.42714309043014215,0.03656309474316938,-1.0697063048311335,-0.3627599211965657,0
-0.36078833910910296,1.1704975845333248,-0.6000547923969647,0.1792848043272546,-0.4283325718291951,0.002686059863788678,0.17798666610905423,-0.3582179393342413,0
-0.3658353575789798,1.1916451172502915,-0.5978130975150046,0.1792848043272546,-0.4283325718291951,-0.03521596925868675,0.8207375905327873,-0.3655004418983057,0
-0.37088162399722946,1.2127926499672583,-0.5978130975150046,0.1847607581914254,-0.41881672063677167,-0.05936593471725517,0.7262153957645913,-0.3582179393342413,0
-0.37088162399722946,1.2022183584130088,-0.5888458725878233,0.16491042543380624,-0.4176272392377188,-0.07345341456808674,1.2271830280360303,-0.36642033695902965,0
-0.3658353575789798,1.2022183584130088,-0.5858567976120962,0.15464301193848598,-0.41604126403898156,-0.0895533915404657,1.4634885149565204,-0.3563781492127934,0
-0.37088162399722946,1.2409883098650154,-0.584362482823903,0.15738098887057136,-0.41405879504056,-0.1147096055598078,0.1165472395097268,-0.3609392955555496,0
-0.3847607367764839,1.2268899547203709,-0.5694173306449379,0.17586233316214783,-0.41564477023929725,-0.151269969934585,0.7356676152414109,-0.33637043164204794,0
-0.38602267940685997,1.2480374874373377,-0.5626920232993872,-0.04933626950187659,-0.4231781524332991,-0.1868240857485885,0.7971070418407383,-0.3591378343949652,0
-0.3910696978767368,1.2480374874373377,-0.5746481005026252,0.14848256384129382,-0.42198867103424614,-0.20728447315098675,0.2725088608772503,-0.3636798162572896,0
-0.37719058509748227,1.1916451172502915,-0.5649337181813473,0.13821515034597354,-0.4196097082361403,-0.21499904545025164,-0.25681542982464756,-0.3573172087539491,0
-0.3809756609369831,1.1986942948226138,-0.5746481005026252,0.14232211574410164,-0.42079918963519325,-0.21499904545025164,0.9247120047778029,-0.36001940049482567,0
-0.37845252772785826,1.2656599061723772,-0.5783843328724488,0.15806548310359272,-0.41564477023929725,-0.2076198893379113,0.23469998296997185,-0.33637043164204794,0
-0.37340550925798144,1.2198407771480486,-0.5798788703603124,0.13547717341388815,-0.41564477023929725,-0.19755740373017447,-0.9184707932020199,-0.3582179393342413,0
-0.37466745188835743,1.25508666500966,-0.5955714026330444,0.13821515034597354,-0.41405879504056,-0.19420324186092885,-0.483668697268318,-0.35457668805220904,0
-0.38349954619773513,1.2339391322926931,-0.5724061829209947,0.12452526568554653,-0.41405879504056,-0.20124698178634465,0.3339482874765777,-0.36185919061627353,0
-0.3948547737162376,1.2515615510277327,-0.5873515577996301,0.12178728875346113,-0.41366230124087566,-0.21499904545025164,-0.9090185737252002,-0.3563781492127934,0
-0.37719058509748227,1.1916451172502915,-0.5866041777058632,0.11220436949116222,-0.41881672063677167,-0.2274094443664604,-0.49312091674513764,-0.36001940049482567,0
-0.3910696978767368,1.2480374874373377,-0.5724061829209947,0.1334236907148241,-0.4148517826399286,-0.2324406871703288,-0.5214775751755965,-0.26709083488127694,0
-0.40368686802561526,1.3114790351967058,-0.5656810982751143,0.12863223108367464,-0.39700956165413476,-0.22439069868413936,-0.24736321034782793,-0.36001940049482567,0
-0.3809756609369831,1.290331502479739,-0.5529776409781093,0.11768032335533302,-0.42397114003266767,-0.21667612638487446,-0.43640759988422,-0.3636798162572896,0
-0.37845252772785826,1.25508666500966,-0.5709118681328015,0.10741290986001276,-0.42555711523140494,-0.20560739221636393,1.1799219306519322,-0.3399925184436484,0
-0.3822376035673591,1.3044298576243836,-0.556713873347933,0.12110279452043977,-0.3724269460737077,-0.20560739221636393,0.28196108035406986,-0.36459971131801355,0
-0.38854656466761195,1.290331502479739,-0.556713873347933,0.1053594271609487,-0.39145864845855444,-0.21130946739408146,0.25360442192361105,-0.3609392955555496,0
-0.3910696978767368,1.2515615510277327,-0.5589555682298931,0.1012524617628206,-0.3978025492535034,-0.21499904545025164,1.302800783850587,-0.36185919061627353,0
-0.3910696978767368,1.258610728600055,-0.560450328417427,0.0971454963646925,-0.40057800585129355,-0.21667612638487446,-1.1453240606456903,-0.33088939023856784,0
-0.3809756609369831,1.2973806800520613,-0.5589555682298931,0.10056796752979925,-0.39700956165413476,-0.23210527098340425,-0.029962162380977056,-0.3591378343949652,0
-0.36709654815772863,1.2621358425819822,-0.5664282556692108,0.08482460017030818,-0.4041464500484523,-0.25860314975044457,0.7262153957645913,-0.3573172087539491,0
-0.3658353575789798,1.2339391322926931,-0.5626920232993872,0.08961605980145763,-0.4164377578386658,-0.28074061808746564,-1.0980629632615924,-0.3582179393342413,0
-0.36204952968785176,1.205743472394936,-0.5664282556692108,0.08482460017030818,-0.4180237330374031,-0.3082447454152797,-0.20955433244054952,-0.3591378343949652,0
-0.36078833910910296,1.2409883098650154,-0.5858567976120962,0.07113471550988117,-0.41564477023929725,-0.307238496854506,-0.5309297946524161,-0.35547741863250126,0
-0.3481704169085973,1.205743472394936,-0.5918349475635504,0.08208662323822277,-0.4128693136415071,-0.26598230586278493,-2.3788387023706488,-0.33179012081886006,0
-0.3557413206392261,1.2480374874373377,-0.5671754130633074,0.04101696925694172,-0.4148517826399286,-0.18984283143090955,-0.7105219647119886,-0.351836167350469,0
-0.34564728369947245,1.2480374874373377,-0.5739009431085286,0.06839673857779575,-0.4180237330374031,-0.13885957101837623,-0.483668697268318,-0.3700615882410619,0
-0.3532174353784741,1.2304150687022979,-0.5791317129662158,0.07661066937405198,-0.4211956834348775,-0.1103491951297885,-0.16229323505645152,-0.27437333744534137,0
-0.3683584907881046,1.25508666500966,-0.580626027754409,0.07318819820894522,-0.42040269583550893,-0.04427220630564991,-0.5167514654371866,-0.36001940049482567,0
-0.37088162399722946,1.1881200032683643,-0.5739009431085286,0.06018280778153955,-0.41683425163835014,0.10364633212808164,-0.483668697268318,-0.33179012081886006,0
-0.3658353575789798,1.1810718760875742,-0.5925823276573173,0.07113471550988117,-0.41366230124087566,0.32166685362904657,0.19689110506269344,-0.36001940049482567,0
-0.38854656466761195,1.1951691808406866,-0.584362482823903,0.06908123281081711,-0.39502709265571323,0.5725581614486184,0.0929166908176778,-0.3609392955555496,0
-0.3759286424671063,1.1845959396779693,-0.5798788703603124,0.0581293250824755,-0.3490338118923335,0.7912495153234324,0.22052165375474245,-0.3655004418983057,0
-0.3645734149486038,1.2268899547203709,-0.5858567976120962,0.03827899232485632,-0.42595360903108925,0.964324267776506,1.161017491698293,-0.3609392955555496,0
-0.36709654815772863,1.2445134238469424,-0.5813734078481759,0.056760336616432795,-0.429522053228248,1.1457844249026938,1.1043041748373754,-0.3727829444623702,0
-0.36078833910910296,1.2163167135576534,-0.580626027754409,0.04101696925694172,-0.42753958422982646,1.2796154834855937,1.0334125287612284,-0.36001940049482567,0
-0.36078833910910296,1.205743472394936,-0.5664282556692108,0.038963486557877666,-0.4247641276320363,1.2816279806071411,1.7706856479531572,-0.36914169318033796,0
-0.3633114723182278,1.177546762105647,-0.5768900180842557,0.054706853917368736,-0.42397114003266767,1.0854095112562727,0.9247120047778029,-0.3573172087539491,0
-0.37340550925798144,1.1951691808406866,-0.5724061829209947,0.035541015392770915,-0.42753958422982646,0.8663827411945342,0.45682714067523256,-0.3655004418983057,0
-0.37088162399722946,1.1810718760875742,-0.5858567976120962,0.04649292312111253,-0.42674659663045783,0.8110390703519815,1.1562913819598832,-0.35457668805220904,0
-0.35069430216934927,1.1986942948226138,-0.5910875674697834,0.019113153800258492,-0.42872906562887936,0.857326504147571,2.493780437929857,-0.36001940049482567,0
-0.3633114723182278,1.209267535985331,-0.6022964872789248,0.036910003858813614,-0.4283325718291951,0.9542617821687692,1.1893741501287518,-0.35547741863250126,0
-0.3658353575789798,1.1986942948226138,-0.5985602549091011,0.01774416533421579,-0.42753958422982646,1.0096054530113219,2.800977570926494,-0.36001940049482567,0
-0.3696204334184806,1.1810718760875742,-0.5873515577996301,0.03280303846068551,-0.42555711523140494,1.0696449504708183,3.093996374707902,-0.36732106753932187,0
-0.3532174353784741,1.1599243433706075,-0.5888458725878233,0.012268211470044985,-0.33594951650275134,1.2494280266623832,1.893564501151812,-0.27165198122403306,0
-0.36078833910910296,1.177546762105647,-0.5813734078481759,0.021851130732343897,-0.3843217600642369,1.6680274279442358,2.9805697409860668,-0.3527368979307612,0
-0.37340550925798144,1.1916451172502915,-0.5903404100756868,0.004054280673788774,-0.36647953907844305,2.308672344970148,2.777347022234445,-0.3472941854881446,0
-0.3544793780088501,1.1704975845333248,-0.5903404100756868,0.005423269139831476,-0.38035682206739385,3.2210043734049547,1.9502778180127298,-0.3609392955555496,0
-0.3645734149486038,1.174022698515252,-0.5903404100756868,0.0013163037417033706,-0.39145864845855444,4.0877198004180215,-0.10085380845712409,-0.3700615882410619,0
-0.36078833910910296,1.1845959396779693,-0.5888458725878233,0.0067922576058741775,-0.3910621546588701,4.34129443773299,0.40483993355272474,-0.3345306415206001,0
-0.3658353575789798,1.1563992293886802,-0.5836151027301361,-0.0034751558894460855,-0.39185514225823875,4.160505112980651,-0.20955433244054952,-0.35457668805220904,0
-0.3658353575789798,1.1845959396779693,-0.6022964872789248,-0.0144270636177877,-0.40176748725034644,3.913974215591099,-2.421373690016337,-0.36459971131801355,0
-0.37845252772785826,1.177546762105647,-0.5888458725878233,0.0026852922077460722,-0.40731840044592676,3.7355328041472324,-1.3769034378277707,-0.36001940049482567,0
-0.35826445384835093,1.177546762105647,-0.5888458725878233,-0.017849534782894454,-0.39185514225823875,3.6731453933792637,-2.156711544665388,-0.37096231882135405,0
-0.3809756609369831,1.1986942948226138,-0.5828679453360395,-0.002106167423403384,-0.39225163605792307,3.865674284673962,-2.5064436653077133,-0.3655004418983057,0
-0.37088162399722946,1.1916451172502915,-0.5731535630147616,-0.020587511714979856,-0.3898726732598172,4.331231952125253,-3.54146169801946,-0.37824482138541854,0
-0.3898077552463608,1.2409883098650154,-0.5768900180842557,-0.024694477113107963,-0.39225163605792307,4.843747885745983,-5.077447363002646,-0.25430812643330064,0
-0.37088162399722946,1.1810718760875742,-0.5709118681328015,-0.012373580918723646,-0.3890796856604486,5.174468246053601,-4.467779206747781,-0.3345306415206001,0
-0.37088162399722946,1.1951691808406866,-0.5671754130633074,-0.03496189060842823,-0.4041464500484523,5.293876408598744,-3.5320094785426406,-0.3746035701033863,0
-0.37340550925798144,1.2374642462746201,-0.5664282556692108,-0.028801442511236067,-0.3771848716699194,5.054389251134608,-2.5017175555693036,-0.36732106753932187,0
-0.3658353575789798,1.2198407771480486,-0.5679227931570744,-0.034277396375406874,-0.3684620080768646,4.590844080804864,-2.0810937888508314,-0.3582179393342413,0
-0.3645734149486038,1.2409883098650154,-0.5679227931570744,-0.03153941944332147,-0.3641005762803372,4.080340644305681,-1.9629410453905862,-0.36001940049482567,0
-0.3544793780088501,1.2127926499672583,-0.5798788703603124,-0.04249132717166308,-0.3827357848654997,3.614112144480541,-0.6159997699437925,-0.3418131440846645,0
-0.3759286424671063,1.25508666500966,-0.580626027754409,-0.04386031563770579,-0.3930446236572917,3.2243585352742006,-0.32770707590079456,-0.37096231882135405,0
-0.37088162399722946,1.290331502479739,-0.5768900180842557,-0.03838436177353498,-0.39225163605792307,2.8990048339573757,-0.91374468346361,-0.36185919061627353,0
-0.36709654815772863,1.3044298576243836,-0.5626920232993872,-0.048651775268855245,-0.39185514225823875,2.6454301966424074,0.28668719009247967,-0.3627599211965657,0
-0.37340550925798144,1.2691850201543045,-0.5514831034902458,-0.04933626950187659,-0.40374995624876797,2.3871597327104954,-1.509234510503245,-0.3345306415206001,0
-0.37340550925798144,1.2938566164616663,-0.5724061829209947,-0.0589191887641755,-0.38709721666202707,2.0406748116174236,-1.362725108612541,-0.349095646648729,0
-0.37340550925798144,1.2691850201543045,-0.5724061829209947,-0.11778569280401167,-0.3736164274727606,1.6053046009893428,-1.825883862976702,-0.3582179393342413,0
-0.36078833910910296,1.3150030987871009,-0.5440106387505984,-0.06576413109438901,-0.4227816586336148,1.1588656561927517,-0.28517208825510637,-0.3636798162572896,0
-0.34438534106909646,1.2938566164616663,-0.5081421844412142,-0.06781761379345307,-0.34308640489706893,0.7416079196585973,0.660049859426854,-0.3536567929914851,0
-0.33681518939009475,1.2973806800520613,-0.5096369446287481,-0.0671331195604317,-0.39225163605792307,0.37097303310695706,0.1165472395097268,-0.36185919061627353,0
-0.3292450377110931,1.3326265679136726,-0.5141203343926684,-0.06576413109438901,-0.3938376112566603,0.058365146893265864,0.46155325041364237,-0.3418131440846645,0
-0.3153659249318386,1.3044298576243836,-0.49618632993764655,-0.07397806189064522,-0.39502709265571323,-0.23478860047880074,0.6458715302116246,-0.36914169318033796,0
-0.32041294340171544,1.3255773903413504,-0.5081421844412142,-0.08356098115294414,-0.40731840044592676,-0.4910465672891657,-0.3702420635464828,-0.3582179393342413,0
-0.3254592098199651,1.3291014539317454,-0.5081421844412142,-0.08903693501711493,-0.4128693136415071,-0.7187941582109428,-0.05831882081143587,-0.3563781492127934,0
-0.3229360766108403,1.2409883098650154,-0.5200984843441225,-0.08219199268690143,-0.4132658074411914,-0.881471008869355,1.5627368194631261,-0.3591378343949652,0
-0.32041294340171544,1.209267535985331,-0.5402741836811044,-0.08219199268690143,-0.41604126403898156,-0.9864562753767427,-0.03941438185779666,-0.3290879290779835,0
-0.3216741339804643,1.2480374874373377,-0.5679227931570744,-0.09314390041524304,-0.4180237330374031,-1.0723228192294305,0.5466232257050188,-0.3655004418983057,0
-0.33050622828984194,1.2409883098650154,-0.5469997137263255,-0.09040592348315764,-0.419213214436456,-1.1548352012128726,0.3197699582613483,-0.3609392955555496,0
-0.3279830950807171,1.258610728600055,-0.5492414086082856,-0.09998884274545655,-0.4144552888402443,-1.2356705022616918,0.5749798841354776,-0.3563781492127934,0
-0.32041294340171544,1.2691850201543045,-0.5582084108357965,-0.08903693501711493,-0.41366230124087566,-1.2856475141134516,1.4162274175724223,-0.3399925184436484,0
-0.3481704169085973,1.290331502479739,-0.5425161012627349,-0.11641670433796897,-0.4164377578386658,-1.3242203756097761,0.5749798841354776,-0.36732106753932187,0
-0.3431241504903476,1.2832823249074168,-0.5611974858115236,-0.09998884274545655,-0.4180237330374031,-1.3604453237976286,0.2725088608772503,-0.3609392955555496,0
-0.36078833910910296,1.2691850201543045,-0.5589555682298931,-0.10820277354171276,-0.41723074543803446,-1.3909681968077638,1.1799219306519322,-0.3582179393342413,0
-0.36078833910910296,1.2409883098650154,-0.5559667159538364,-0.09861985427941385,-0.4227816586336148,-1.4235035669394462,-1.0413496464006746,-0.36185919061627353,0
-0.3658353575789798,1.2339391322926931,-0.584362482823903,-0.11436322163890492,-0.4196097082361403,-1.4476535323980146,0.42374437250636393,-0.31266396934797497,0
-0.38349954619773513,1.2268899547203709,-0.6037910247667884,-0.12189265820213978,-0.41524827643961293,-1.4624118446226952,0.8112853710559677,-0.3582179393342413,0
-0.4024256774468664,1.2762341977266267,-0.6008021724907316,-0.10409580814358466,-0.4164377578386658,-1.484884729146641,0.3197699582613483,-0.34365293420611237,0
-0.40368686802561526,1.2621358425819822,-0.596318560027141,-0.11915468127005438,-0.4180237330374031,-1.4983013766236235,0.9247120047778029,-0.3627599211965657,0
-0.40494881065599125,1.2973806800520613,-0.608274637230379,-0.12052366973609707,-0.419213214436456,-1.5170846830913989,0.40011382381431493,-0.36822179811961403,0
-0.38854656466761195,1.2973806800520613,-0.584362482823903,-0.13284456593048138,-0.4144552888402443,-1.5271471686991356,-0.6349042088974317,-0.3609392955555496,0
-0.37466745188835743,1.2480374874373377,-0.5694173306449379,-0.1273686120663106,-0.4180237330374031,-1.5331846600637777,0.4190182627679541,-0.3345306415206001,0
-0.37719058509748227,1.2480374874373377,-0.5664282556692108,-0.1383205197946522,-0.4211956834348775,-1.529830498194532,0.8112853710559677,-0.3591378343949652,0
-0.3759286424671063,1.2409883098650154,-0.5783843328724488,-0.13079108323141733,-0.41604126403898156,-1.5318429953160795,0.6316932009963953,-0.37096231882135405,0
-0.3935928310858616,1.2727090837446995,-0.5858567976120962,-0.1396895082606949,-0.4148517826399286,-1.5405638161761182,-1.2445723651522962,-0.36732106753932187,0
-0.4011637348164904,1.2832823249074168,-0.6149999445759298,-0.130106588998396,-0.41604126403898156,-1.550626301783855,-0.001605503950518245,-0.3582179393342413,0
-0.3910696978767368,1.2409883098650154,-0.6172416394578899,-0.143796473658823,-0.41405879504056,-1.55834087408312,0.5844321036122971,-0.3627599211965657,0
-0.39863984955573845,1.2480374874373377,-0.6187361769457533,-0.13284456593048138,-0.4180237330374031,-1.5660554463823848,1.090125845622146,-0.35093543677017686,0
-0.3961167163466136,1.2233658911299756,-0.635175866612582,-0.1479034390569511,-0.4211956834348775,-1.5707512729993287,0.05510781291039938,-0.37096231882135405,0
-0.4213510566443706,1.2480374874373377,-0.6336813291247184,-0.1410584967267376,-0.4263501028307735,-1.563707533073913,-0.5214775751755965,-0.36185919061627353,0
-0.4238749419051226,1.2691850201543045,-0.6187361769457533,-0.39021439754650933,-0.42555711523140494,-1.5569992093354217,-0.3371592953776142,-0.3582179393342413,0
-0.41504284759574495,1.2656599061723772,-0.6164944820637933,-0.16022433525133542,-0.4251606214317206,-1.5593471226438935,-0.7152480744503983,-0.351836167350469,0
-0.4112577717562441,1.258610728600055,-0.6217252519214804,-0.15543287562018596,-0.42674659663045783,-1.553645047466176,0.16853444663223463,-0.36001940049482567,0
-0.4074719438651161,1.2727090837446995,-0.6262086416854007,-0.1492724275229938,-0.42595360903108925,-1.5580054578961953,1.1657436014367029,-0.36732106753932187,0
-0.41251896233499297,1.3044298576243836,-0.6097691747182425,-0.16159332371737814,-0.42674659663045783,-1.56203045213929,0.6458715302116246,-0.36001940049482567,0
-0.40873388649549214,1.2973806800520613,-0.6157471019700264,-0.15680186408622868,-0.42555711523140494,-1.5580054578961953,-1.1169674022152316,-0.3636798162572896,0
-0.41378090496536896,1.290331502479739,-0.6097691747182425,-0.1718607372126984,-0.42674659663045783,-1.5526387989054022,-0.32298096616238475,-0.3636798162572896,0
-0.3898077552463608,1.2832823249074168,-0.6052855622546519,-0.15817085255227137,-0.4263501028307735,-1.5412346485499673,0.660049859426854,-0.3399925184436484,0
-0.3645734149486038,1.3044298576243836,-0.5955714026330444,-0.1773366910768692,-0.42714309043014215,-1.5408992323630426,-1.4666995228575568,-0.3655004418983057,0
-0.37466745188835743,1.2832823249074168,-0.5873515577996301,-0.15885534678529273,-0.42714309043014215,-1.5405638161761182,0.0929166908176778,-0.3636798162572896,0
-0.37340550925798144,1.2762341977266267,-0.5679227931570744,-0.1677537718145703,-0.42595360903108925,-1.5425763132976655,1.1988263696055714,-0.3591378343949652,0
-0.3633114723182278,1.25508666500966,-0.5694173306449379,-0.18212815070801866,-0.4263501028307735,-1.5492846370361568,1.142113052744654,-0.3563781492127934,0
